247;"Fu";"2018-05-11 16:35:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";247;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"alle Taucher haben das Wasser verlassen\
\
Tauchtrupp begibt sich mit 2 RTB 11 zur Slippstelle\
\
restlichen Bootstrupps begeben sich zur Nachbesprechung an die Slippstelle";"2018-05-11 16:35:00";"WRZ 2";"";"";"2018-05-11 16:36:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:35:50"
248;"Fu";"2018-05-11 16:38:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";248;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"1 PSNV Team zur Einsatzstelle";"2018-05-11 16:38:00";"WRZ 7";"";"";"2018-05-11 16:43:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:43:00"
249;"";"0000-00-00 00:00:00";"";"2018-05-11 16:38:00";"";"2018-05-11 16:40:00";"fm1";"A";249;"";"";"";"";"";"";"";"WRZ 6";"f";"";"Die Pol sollte in 3 min vor Ort sein, bzw. schon da sein.\
Die Betreuung Komponente wird erst in ca. 1 Std vor Ort sein.";"2018-05-11 16:38:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 16:43:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:42:46"
250;"";"0000-00-00 00:00:00";"";"2018-05-11 16:44:00";"";"2018-05-11 16:45:00";"fm1";"A";250;"";"";"";"";"";"";"";"WRZ 7";"f";"";"PSNV ist angefordert.\
Eintreffzeit ist derzeit nicht bekannt.";"2018-05-11 16:44:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 16:46:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:46:23"
251;"Fu";"2018-05-11 16:49:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";251;"Bez Reg Arnsberg";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"meldet sich aus dem Funkkreis ab und w&uuml;nscht noch eine erfolgreiche &Uuml;bung";"2018-05-11 16:49:00";"Bez. Reg. Arnsberg";"";"";"2018-05-11 16:50:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:49:53"
252;"Fu";"2018-05-11 16:49:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";252;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"&Uuml;bungsende f&uuml;r WRZ 6\
Beginn mit dem R&uuml;ckbau";"2018-05-11 16:49:00";"WRZ 6";"";"";"2018-05-11 16:49:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:49:29"
253;"Fu";"2018-05-11 16:50:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";253;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Einsatzstelle zur&uuml;ckgebaut und wird jetzt Richtung BR THW verlassen";"2018-05-11 16:50:00";"WRZ 7";"";"";"2018-05-11 16:50:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:50:06"
254;"";"0000-00-00 00:00:00";"";"2018-05-11 16:54:00";"";"2018-05-11 16:55:00";"fm1";"A";254;"";"";"";"";"";"";"";"WRZ 7";"f";"";"selbst&auml;ndiges Einr&uuml;cken in den BR.\
Das Tanken selber organisieren.";"2018-05-11 16:54:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 16:56:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:56:04"
255;"Fe";"2018-05-11 16:59:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";255;"ZTF WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Aufgrund eines technischen Defektes ist die Frage ob sich der Bootstrupp aus Bottrop aus dem Zug l&ouml;sen darf, um den Defekt in Bottrop reparieren zu k&ouml;nnen.";"2018-05-11 16:59:00";"WRZ 9 ";"";"";"2018-05-11 17:00:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 16:59:40"
256;"Fu";"2018-05-11 17:02:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";256;"BR MTF 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Abmeldung Versorgungsfahrt";"2018-05-11 17:02:00";"BR MTF 4";"";"";"2018-05-11 17:04:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:04:06"
257;"";"0000-00-00 00:00:00";"";"2018-05-11 17:02:00";"";"2018-05-11 17:04:00";"fm1";"A";257;"";"";"";"";"";"";"";"WRZ 9";"f";"";"Der Trupp kann sich aus dem Zug rausl&ouml;sen und kann die Rep. Boot durchf&uuml;hren.";"2018-05-11 17:02:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 17:05:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:04:46"
258;"Fu";"2018-05-11 17:04:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";258;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Alle Einsatzkr&auml;fte an der Slip Stelle. Das Slippen der Boote hat begonnen";"2018-05-11 17:04:00";"WRZ 2";"";"";"2018-05-11 17:04:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:04:32"
259;"";"0000-00-00 00:00:00";"";"2018-05-11 17:12:00";"";"2018-05-11 17:14:00";"fm3";"A";259;"";"";"";"";"";"Me";"";"FMBST";"f";"";"Bitte das Betriebsbuch der FMBST gem&auml;&szlig; DV 810 zur EAL inkl. Leiter der FMBST zu Raport. Zus&auml;tzlich werden die Krypto- und Tarnunterlagen wenn vorhanden zur Einsichtnahme angefordert.";"2018-05-11 17:12:00";"EAL DLRG WE";"BVI";"EL";"2018-05-11 17:16:00";"si1";"S2_rt,EL_bl,EL_gn,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:16:12"
260;"Fu";"2018-05-11 17:14:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";260;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Bootstrupp 3-2 in St&auml;rke 0/1/4//5 unterwegs zur Bootsreparatur und aus Zug herausgel&ouml;st";"2018-05-11 17:14:00";"WRZ 9";"";"";"2018-05-11 17:16:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:15:56"
261;"Fu";"2018-05-11 17:26:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";261;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"alle Einheiten haben das Wasser verlassen\
\
Die Abmarschbereitschaft wird hergestellt und gemeldet sobald dies erfolgt ist";"2018-05-11 17:26:00";"WRZ 2";"";"";"2018-05-11 17:27:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:26:39"
262;"Fu";"2018-05-11 17:36:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";262;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Marschbereitschaft ist hergestellt.\
\
FRAGE: Darf einger&uuml;ckt werden und auf dem Weg zum BR Kraftstoff aufgenommen werden?";"2018-05-11 17:36:00";"WRZ 9";"";"";"2018-05-11 17:41:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:41:17"
263;"Fu";"2018-05-11 17:37:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";263;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Marschbereitschaft hergestellt, begibt sich zum Kraftstoff aufnehmen";"2018-05-11 17:37:00";"WRZ 2";"";"";"2018-05-11 17:41:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:41:08"
264;"";"0000-00-00 00:00:00";"";"2018-05-11 17:43:00";"";"2018-05-11 17:44:00";"fm2";"A";264;"";"";"";"";"";"";"";"WRZ 9";"f";"";"positiv.\
selbst&auml;ndiges Einr&uuml;cken in den BR.\
Das Tanken selber organisieren.";"2018-05-11 17:43:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 17:53:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:52:39"
265;"";"0000-00-00 00:00:00";"";"2018-05-11 17:45:00";"";"2018-05-11 17:47:00";"fm2";"A";265;"";"";"";"";"";"";"";"WRZ 2\
";"f";"";"Im Anschluss einr&uuml;cken in den BR.\
5 min vor Eintreffen in BR melden.";"2018-05-11 17:45:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 17:52:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:52:29"
266;"Fu";"2018-05-11 17:53:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";266;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"6. WRZ Abmarschbereit und ben&ouml;tigt Kraftstoff vor dem Eintreffen im BR";"2018-05-11 17:53:00";"WRZ 6";"";"";"2018-05-11 17:55:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 17:55:33"
267;"";"0000-00-00 00:00:00";"";"2018-05-11 17:58:00";"";"2018-05-11 17:59:00";"fm2";"A";267;"";"";"";"";"";"";"";"WRZ 6";"f";"";"selbst&auml;ndiges Einr&uuml;cken in den BR.\
Das Tanken selber organisieren.";"2018-05-11 17:58:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 18:29:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:29:27"
268;"Fu";"2018-05-11 18:00:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";268;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 6 setzt sich in Marsch";"2018-05-11 18:00:00";"WRZ 6";"";"";"2018-05-11 18:29:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:29:15"
269;"Fu";"2018-05-11 18:05:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";269;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der WRZ 7 r&uuml;ckt gleich in einer St&auml;rke von \
1/11/41//53 in den BR ein";"2018-05-11 18:05:00";"WRZ 7";"";"";"2018-05-11 18:29:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:29:02"
270;"Me";"2018-05-11 18:19:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";270;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"aktuelle St&auml;rke\
0/1/3//4";"2018-05-11 18:19:00";"FmBSt";"";"";"2018-05-11 18:29:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:28:49"
271;"Fu";"2018-05-11 18:21:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";271;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Kraftstoffaufnahme beendet. Gesch&auml;tzte Ankunftszeit am Bereitstellungsraum in etwa 10 Minuten.";"2018-05-11 18:21:00";"WRZ 2";"";"";"2018-05-11 18:29:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:28:37"
272;"Fu";"2018-05-11 18:24:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";272;"BR MTF 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Sind wieder im BR";"2018-05-11 18:24:00";"BR MTF 2";"";"";"2018-05-11 18:28:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:28:25"
273;"Fu";"2018-05-11 18:30:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";273;"Meldekopf";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Aktuelle St&auml;rke BR\
\
&Uuml;bungsleitung: 0/7/8//15\
Fremdkr&auml;fte: 1/6/27//34\
Eigenkr&auml;fte: 1/5/13//19\
\
Gesamtst&auml;rke BR: 2/18/48//68";"2018-05-11 18:30:00";"Meldekopf";"";"";"2018-05-11 18:31:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:30:38"
274;"Fu";"2018-05-11 18:32:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";274;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"9. WRZ hat die selbstst&auml;ndige Kraftstoffaufnahme beendet und ist in ca. 20 Minuten im BR in der St&auml;rke 1/10/37//48";"2018-05-11 18:32:00";"WRZ 9";"";"";"2018-05-11 18:36:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:35:40"
275;"Fu";"2018-05-11 18:33:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";275;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Jetzt im BR Eingetroffen\
St&auml;rke: 2/11/40//53";"2018-05-11 18:33:00";"WRZ 2";"";"";"2018-05-11 18:35:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:35:30"
276;"Fu";"2018-05-11 18:42:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";276;"WRZ 6 TF 0-1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"6. WRZ trifft an BR ein, St&auml;rke: 1/11/38//50";"2018-05-11 18:42:00";"WRZ 6";"";"";"2018-05-11 18:43:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:42:49"
277;"Fu";"2018-05-11 18:44:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";277;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"7. WRZ in St&auml;rke 1/11/41//53 im BR eingetroffen\
\
FRAGE: Muss der KdoW bis nach der Zugf&uuml;hrerbesprechung besetzt sein?";"2018-05-11 18:44:00";"WRZ 7";"";"";"2018-05-11 18:49:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:48:42"
278;"Fu";"2018-05-11 18:45:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";278;"BR MTF 4";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"BR MTF 4 Im BR";"2018-05-11 18:45:00";"BR MTF 4";"";"";"2018-05-11 18:53:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:53:35"
279;"Fu";"2018-05-11 18:47:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";279;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der WRZ 6 meldet sich zur&uuml;ck im BR mit einer St&auml;rke von \
2/11/40//53";"2018-05-11 18:47:00";"WRZ 6";"";"";"2018-05-11 18:54:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:53:46"
280;"";"0000-00-00 00:00:00";"";"2018-05-11 18:48:00";"";"2018-05-11 18:49:00";"fm2";"A";280;"";"";"";"";"";"";"";"WRZ 6";"f";"";"Nachfrage: Wie kommt es zu einen Unterschied von 3 Personen in der St&auml;rke 1/0/2=3, zu der Ausgangsmeldung von heute Morgen.";"2018-05-11 18:48:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 18:54:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:53:57"
281;"Fu";"2018-05-11 18:50:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";281;"WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der WRZ 6 ist mit der gleichen St&auml;rke zur&uuml;ck gekommen, wie er heute morgen ausger&uuml;ckt ist.";"2018-05-11 18:50:00";"WRZ 6";"";"";"2018-05-11 18:54:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:54:13"
282;"";"0000-00-00 00:00:00";"";"2018-05-11 18:52:00";"";"2018-05-11 18:56:00";"fm1";"A";282;"";"";"Fe";"";"";"";"";"WRZ 7";"f";"";"Der ZuTrp muss nur &uuml;ber Funk erreichbar sein";"2018-05-11 18:52:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 18:56:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:56:30"
283;"Fu";"2018-05-11 18:52:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";283;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"9. WRZ in St&auml;rke 1/10/37//48 im BR eingetroffen";"2018-05-11 18:52:00";"WRZ 9";"";"";"2018-05-11 18:54:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:54:27"
284;"Fe";"2018-05-11 18:55:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";284;"ZF WRZ 6";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Die St&auml;rke wurde falsch erfasst.\
Die St&auml;rke ist die gleiche wie heute morgen.";"2018-05-11 18:55:00";"WRZ 6";"";"";"2018-05-11 18:57:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 18:56:42"
285;"Fu";"2018-05-11 19:16:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";285;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"FRAGE: \
Wo kann das im Einsatz nass gewordene Material durchgesp&uuml;lt und anschlie&szlig;end getrocknet werden?";"2018-05-11 19:16:00";"WRZ 7";"";"";"2018-05-11 19:16:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 19:16:34"
286;"";"0000-00-00 00:00:00";"";"2018-05-11 19:18:00";"";"2018-05-11 19:20:00";"fm1";"A";286;"";"";"";"";"";"";"";"WRZ 7";"f";"";"Wird &uuml;ber den S4 gekl&auml;rt.\
Meldung kommt auf der ZF Besprechung.";"2018-05-11 19:18:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-11 19:30:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 19:29:57"
287;"Me";"2018-05-11 19:25:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";287;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"die FmBSt Dienstende, Tel erreichbar auf Meldekopf umgeleitet. Funk wird mitgeh&ouml;rt von S6/S6-2 ";"2018-05-11 19:25:00";"FmBSt";"";"";"2018-05-11 19:30:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-11 19:30:18"
288;"";"0000-00-00 00:00:00";"";"2018-05-12 07:19:00";"";"2018-05-12 07:50:00";"fm3";"A";288;"";"";"";"";"";"Me";"";"S1 + Leiter der FMBST";"f";"";"Bitte schleunigst f&uuml;r Sauberkeit und Ordnung in der FMBST und EAL sorgen!";"2018-05-12 07:19:00";"EAL DLRG WE";"l";"EL";"2018-05-12 08:06:00";"si1";"S2_rt,EL_gn,S1S4_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:06:18"
289;"";"0000-00-00 00:00:00";"";"2018-05-12 07:34:00";"";"2018-05-12 07:53:00";"fm1";"A";289;"";"";"";"";"";"FAX";"";"S2";"f";"";"St&auml;rkemeldung aller eingesetzten Kr&auml;fte (ohne G&auml;ste) bis 120830mai2018 an EL melden.";"2018-05-12 07:34:00";"EAL DLRG WE";"l";"EL";"2018-05-12 08:07:00";"si1";"S2_rt,EL_gn,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:06:38"
290;"Me";"2018-05-12 07:52:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";290;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"St&auml;rke:\
0/1/2//3\
Einsatzbereit seit 120745mai18";"2018-05-12 07:52:00";"FmBSt";"";"";"2018-05-12 08:06:00";"si1";"S2_rt,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:06:11"
291;"Fu";"2018-05-12 07:56:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";291;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Ist am Funk";"2018-05-12 07:56:00";"WRZ 7";"";"";"2018-05-12 08:06:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:05:45"
292;"Me";"2018-05-12 08:03:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";292;"FmBSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"aktuelle St&auml;rke\
\
0/1/3//4";"2018-05-12 08:03:00";"FmBSt";"";"";"2018-05-12 08:05:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:05:29"
293;"Fu";"2018-05-12 08:16:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";293;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der LogTr ist zur&uuml;ckgekehrt mit einer St&auml;rke von 0/1/1//2";"2018-05-12 08:16:00";"WRZ 9";"";"";"2018-05-12 08:17:00";"si1";"S2_rt,S1S4_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:17:14"
294;"Fu";"2018-05-12 08:18:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";294;"WRZ 2";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Setzt sich in Bewegung in Richtung THW Hattingen in der St&auml;rke 2/11/41/54.";"2018-05-12 08:18:00";"WRZ 2";"";"";"2018-05-12 08:20:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:20:02"
295;"";"0000-00-00 00:00:00";"";"2018-05-12 08:21:00";"";"2018-05-12 08:24:00";"fm1";"A";295;"";"";"";"";"";"";"";"BR";"f";"";"Frage nach St&auml;rke?";"2018-05-12 08:21:00";"EAL DLRG WE";"s36";"S3S6";"2018-05-12 08:27:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:26:37"
296;"Fu";"2018-05-12 08:22:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";296;"WRZ 9";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der WRZ 9 verl&auml;sst den BR in Richtung Feuerwehr Witten\
mit einer St&auml;rke von 1/11/41//53";"2018-05-12 08:22:00";"WRZ 9";"";"";"2018-05-12 08:23:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:22:51"
297;"Fu";"2018-05-12 08:24:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";297;"WRZ 7";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Der Zug setzt sich in Bewegung zum Yachtclub am Hartigsee in der St&auml;rke 1/11/41//53 +2";"2018-05-12 08:24:00";"WRZ 7";"";"";"2018-05-12 08:26:00";"si1";"S2_rt,EL_bl,S1S4_bl,S6_bl,S3S6_bl,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2018-05-12 08:26:25"
